WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
12;19;05;5;00;1;Snoza;0340807;0340782;2025-01-01
12;19;05;5;00;1;Folwark;0340836;0340820;2025-01-01
12;19;05;5;00;1;Zalesie;0341014;0340948;2025-01-01
12;15;04;2;00;1;Kluskówka;0419302;0419207;2025-01-01
12;16;01;5;00;1;Piekarzówka;0815156;0815104;2025-01-01
12;16;01;5;00;1;Zagórze;0815216;0815104;2025-01-01
12;18;05;2;00;1;Dwór;0063160;0063118;2025-01-01
12;18;05;2;00;1;Mielerz;0063236;0063118;2025-01-01
12;18;05;2;00;1;Sobkówka;0063271;0063118;2025-01-01
12;15;06;5;00;1;Olszówkowa;0060982;0060717;2025-01-01
12;18;08;2;00;1;Pod Krzemionką;0072672;0072643;2025-01-01
12;18;08;2;00;1;Podlas;0072689;0072643;2025-01-01
12;18;08;2;00;1;Skawisko;0072790;0072710;2025-01-01
12;15;05;2;00;1;Zagrody;0432544;0432159;2025-01-01
12;15;05;2;00;1;Zającówka;0432550;0432159;2025-01-01
12;15;08;2;00;1;Franule;0077445;0077356;2025-01-01
12;15;08;2;00;1;Sołtystwo;0077008;0076990;2025-01-01
12;15;08;2;00;1;U Barana;0077020;0076990;2025-01-01
12;15;08;2;00;1;U Buby Górnego;0077043;0076990;2025-01-01
12;15;08;2;00;1;U Kocura;0077095;0076990;2025-01-01
12;15;08;2;00;1;U Migasa;0077126;0076990;2025-01-01
12;16;07;2;00;1;Nadole Południowe;0829460;0829431;2025-01-01
12;16;07;2;00;1;Nadole Północne;0829477;0829431;2025-01-01
12;16;07;2;00;1;Pękale;0829508;0829431;2025-01-01
12;16;07;2;00;1;Ratówki;0829537;0829431;2025-01-01
12;18;04;2;00;1;Skotnica;0058301;0058198;2025-01-01
12;18;04;2;00;1;Pasieka;0058353;0058330;2025-01-01
12;18;04;2;00;1;Podgórze;0058420;0058376;2025-01-01
12;16;02;2;00;1;Cisie;0820708;0820690;2025-01-01
12;16;02;2;00;1;Ostrzesze Pierwsze;0820720;0820690;2025-01-01
12;16;10;5;00;1;Leśnictwo;0833906;0833740;2025-01-01
12;19;02;2;00;1;Poczekana;0318370;0318357;2025-01-01
12;19;02;2;00;1;Podlas;0318498;0318446;2025-01-01
12;19;02;2;00;1;Ryczoń;0318506;0318446;2025-01-01
12;19;02;2;00;1;Pierzchowiec;0318529;0318512;2025-01-01
12;13;04;5;00;1;Fronizna;0057164;0057135;2025-01-01
12;15;05;2;00;1;Za Dział;0432751;0432596;2025-01-01
12;16;14;5;00;1;Maciejakówka;0836951;0836939;2025-01-01
12;16;14;5;00;1;Dział;0837070;0837040;2025-01-01
12;16;14;5;00;1;Poddębina;0837100;0837040;2025-01-01
12;16;14;5;00;1;Czarny Potok;0837152;0837123;2025-01-01
12;16;14;5;00;1;Pobrzezie;0837175;0837123;2025-01-01
12;16;14;5;00;1;Chrapy;0837198;0837181;2025-01-01
12;12;07;5;00;1;Domiarki;0224254;0224231;2025-01-01
12;16;01;5;00;1;Zagórze;0815618;0815570;2025-01-01
12;16;01;5;00;1;Góra-Wieś;0815788;0815771;2025-01-01
12;16;01;5;00;1;Olechówka;0815825;0815771;2025-01-01
12;18;01;5;00;1;Lanckorona;0045959;0045830;2025-01-01
12;18;05;2;00;1;Pustki;0062923;0062863;2025-01-01
12;19;01;2;00;1;Ignacówka;0315123;0315086;2025-01-01
12;19;01;2;00;1;Słotwiny;0315130;0315086;2025-01-01
12;16;06;5;00;1;Głęboczka;0829299;0829276;2025-01-01
12;15;09;2;00;1;Wróblówka;0078597;0078433;2025-01-01
12;18;04;2;00;1;Chatałówka;0058206;0058198;2025-01-01
12;18;01;5;00;1;Dół;0045250;0045221;2025-01-01
12;18;05;2;00;1;Działy;0062981;0062969;2025-01-01
12;18;09;5;00;1;Łęg;0074777;0074754;2025-01-01
12;18;09;5;00;1;Dział;0074843;0074790;2025-01-01
12;18;09;5;00;1;Zabłocie;0074903;0074790;2025-01-01
12;14;05;5;00;1;Stara Wieś;0331866;0331837;2025-01-01
12;14;05;5;00;1;Dalechów;0331984;0331978;2025-01-01
12;14;05;5;00;1;Parszywka;0332067;0332044;2025-01-01
12;19;04;5;00;1;Łysa Góra;0329444;0329384;2025-01-01
12;19;04;5;00;1;Podkawcze;0329467;0329384;2025-01-01
12;19;04;5;00;1;Piaski;0329540;0329504;2025-01-01
12;18;05;2;00;1;Bania;0063302;0063294;2025-01-01
12;18;05;2;00;1;Krupówka;0063348;0063294;2025-01-01
12;18;05;2;00;1;Pawlikówka;0063383;0063294;2025-01-01
12;18;06;2;00;1;Góra;0067636;0067613;2025-01-01
12;18;06;2;00;1;Na Pagórze;0067659;0067613;2025-01-01
12;18;06;2;00;1;Przy Cegielni;0067671;0067613;2025-01-01
12;18;06;2;00;1;Drugie Miejsce;0067760;0067754;2025-01-01
12;06;09;2;00;1;Zadziela;0326799;0326670;2025-01-01
12;17;02;2;00;1;Koziary;0417697;0417668;2025-01-01
12;17;03;2;00;1;Pod Grapą;0418343;0418314;2025-01-01
12;18;08;2;00;1;Piekło;0072844;0072815;2025-01-01
12;18;08;2;00;1;Wilkowice;0072880;0072815;2025-01-01
12;18;08;2;00;1;Radwany;0072962;0072896;2025-01-01
12;19;01;2;00;1;Pod Wolę;0315040;0315005;2025-01-01
12;14;04;2;00;1;Folwark;0259376;0259360;2025-01-01
12;16;06;5;00;1;Małe Lipie;0828851;0828816;2025-01-01
12;06;09;2;00;1;Gońska Łąka;0326925;0326902;2025-01-01
12;06;09;2;00;1;Pastwiska;0326960;0326902;2025-01-01
12;18;09;5;00;1;Bernasiowa;0074560;0074547;2025-01-01
12;18;09;5;00;1;Huta;0074582;0074547;2025-01-01
12;18;09;5;00;1;Książkowo;0074607;0074547;2025-01-01
12;18;07;2;00;1;Makówkówka;0071359;0071307;2025-01-01
12;17;02;2;00;1;Iwańscy;0417600;0417562;2025-01-01
12;17;02;2;00;1;Łuszczkowie;0417622;0417562;2025-01-01
12;15;09;2;00;1;Błachówka;0078628;0078611;2025-01-01
12;15;09;2;00;1;Kudziówka;0078657;0078611;2025-01-01
12;15;09;2;00;1;Plutówka;0078700;0078611;2025-01-01
12;15;09;2;00;1;Słotówka;0078746;0078611;2025-01-01
12;15;09;2;00;1;Za Potokiem;0078806;0078611;2025-01-01
12;15;09;2;00;1;Mrozkówka;0078887;0078812;2025-01-01
12;16;01;5;00;1;Za Rolą;0815877;0815771;2025-01-01
12;16;01;5;00;1;Gatna;0815908;0815890;2025-01-01
12;16;01;5;00;1;Góra-Wieś;0815914;0815890;2025-01-01
12;15;03;2;00;1;Zagroda;0050498;0050179;2025-01-01
12;15;03;2;00;1;Krzystanówka;0050558;0050506;2025-01-01
12;15;03;2;00;1;Sołtystwo;0050624;0050506;2025-01-01
12;15;04;2;00;1;Bachnatowa;0418797;0418780;2025-01-01
12;15;04;2;00;1;Bachorzowa;0418805;0418780;2025-01-01
12;16;09;2;00;1;Dół;0832746;0832730;2025-01-01
12;16;09;2;00;1;Granica;0832953;0832947;2025-01-01
12;16;09;2;00;1;Granice Północne;0833007;0832976;2025-01-01
12;14;05;5;00;1;Kresy;0332156;0332133;2025-01-01
12;16;07;2;00;1;Brzezie;0829773;0829767;2025-01-01
12;04;03;2;00;1;Buchta;0820269;0820252;2025-01-01
12;15;05;2;00;1;Mierniczakówka;0432662;0432596;2025-01-01
12;15;05;2;00;1;Mrowcówka;0432679;0432596;2025-01-01
12;15;05;2;00;1;Piotrówka;0432691;0432596;2025-01-01
12;16;10;5;00;1;Wiklinówka;0833680;0833639;2025-01-01
12;18;09;5;00;1;Podlesie;0074493;0074470;2025-01-01
12;16;01;5;00;1;Lichwianki;0815937;0815890;2025-01-01
12;16;01;5;00;1;Wądoły;0815972;0815890;2025-01-01
12;16;01;5;00;1;Zawodzie;0815989;0815890;2025-01-01
12;16;02;2;00;1;Granice;0820387;0820364;2025-01-01
12;16;02;2;00;1;Wierzchowina;0820447;0820364;2025-01-01
12;16;02;2;00;1;Borycze;0820513;0820482;2025-01-01
12;15;05;2;00;1;Cebulowa;0431088;0431007;2025-01-01
12;15;05;2;00;1;Ciszczonkowa;0431094;0431007;2025-01-01
12;15;05;2;00;1;Czarnotowa;0431119;0431007;2025-01-01
12;15;05;2;00;1;Gliniki;0431154;0431007;2025-01-01
12;16;07;2;00;1;Cisie;0829661;0829655;2025-01-01
12;14;06;2;00;1;Za Cmentarzem;0333730;0333701;2025-01-01
12;16;07;2;00;1;Góra;0829804;0829767;2025-01-01
12;16;08;2;00;1;Podgórz;0830380;0830368;2025-01-01
12;16;08;2;00;1;Poszkle;0830397;0830368;2025-01-01
12;19;04;5;00;1;Brzezówka;0329214;0329208;2025-01-01
12;19;04;5;00;1;Chałupki;0329220;0329208;2025-01-01
12;14;01;2;00;1;Zadębowiec;0324010;0323944;2025-01-01
12;14;01;2;00;1;Nowa Wieś;0324033;0324027;2025-01-01
12;07;09;2;00;1;Węglarze Dolne;0453865;0453492;2025-01-01
12;07;09;2;00;1;Żyły;0453919;0453492;2025-01-01
12;07;09;2;00;1;Biedaki;0453954;0453925;2025-01-01
12;07;09;2;00;1;Cieluchówka;0453977;0453925;2025-01-01
12;07;09;2;00;1;Dział;0453990;0453925;2025-01-01
12;07;09;2;00;1;Fudry;0454020;0453925;2025-01-01
12;07;09;2;00;1;Karczmisko;0454066;0453925;2025-01-01
12;06;15;2;00;1;Kresy;0341913;0341899;2025-01-01
12;18;07;2;00;1;Duszówka;0071320;0071307;2025-01-01
12;06;14;5;00;1;Zalesie;0337768;0337691;2025-01-01
12;06;14;5;00;1;Gazdy;0337923;0337886;2025-01-01
12;06;14;5;00;1;Pokrzywnica;0337975;0337886;2025-01-01
12;07;08;2;00;1;Wolica;0449600;0449496;2025-01-01
12;02;04;2;00;1;Pańska Góra;0819154;0819148;2025-01-01
12;01;03;2;00;1;Kępa;0317599;0317553;2025-01-01
12;01;03;2;00;1;Tarnowa;0317620;0317553;2025-01-01
12;06;11;5;00;1;Lamuze;0335195;0335166;2025-01-01
12;06;11;5;00;1;Pod Ostrą Górą;0335226;0335166;2025-01-01
12;04;03;2;00;1;Przedmieście;0820111;0820105;2025-01-01
12;06;01;2;00;1;Podskale;0316163;0316111;2025-01-01
12;06;01;2;00;1;Bednarze;0316223;0316217;2025-01-01
12;06;01;2;00;1;Czamarze;0316230;0316217;2025-01-01
12;16;02;2;00;1;Zalesie;0820631;0820571;2025-01-01
12;16;09;2;00;1;Osicze;0832692;0832663;2025-01-01
12;16;09;2;00;1;Szpatkówka;0832717;0832663;2025-01-01
12;13;06;2;00;1;Na Zapłociu;0063791;0063779;2025-01-01
12;13;06;2;00;1;Przy Wiśle;0063934;0063911;2025-01-01
12;10;09;2;00;1;Zagóra;0446470;0445742;2025-01-01
12;10;09;2;00;1;Zagrody Niżne;0446486;0445742;2025-01-01
12;06;09;2;00;1;Łyse Góry;0326546;0326530;2025-01-01
12;06;10;5;00;1;Jeziorko;0334273;0334267;2025-01-01
12;18;04;2;00;1;Gizówka;0058583;0058531;2025-01-01
12;18;04;2;00;1;Szewcówka;0058695;0058531;2025-01-01
12;06;11;5;00;1;Dąbrowy;0334853;0334847;2025-01-01
12;06;11;5;00;1;Dół;0334913;0334907;2025-01-01
12;04;05;2;00;1;Zarzecze;0825605;0825568;2025-01-01
12;04;05;2;00;1;Grobla;0825634;0825611;2025-01-01
12;04;05;2;00;1;Zadycz;0825640;0825611;2025-01-01
12;01;05;2;00;1;Ciemiorka;0823606;0823569;2025-01-01
12;01;05;2;00;1;Dąbrowa;0823612;0823569;2025-01-01
12;02;05;2;00;1;Załęże;0819935;0819869;2025-01-01
12;18;03;5;00;1;Strona Przeorowa;0057106;0057052;2025-01-01
12;16;10;5;00;1;Czarny Lasek;0833757;0833740;2025-01-01
12;16;04;2;00;1;Podgórki;0827248;0827219;2025-01-01
12;16;04;2;00;1;Jodłówka;0827320;0827277;2025-01-01
12;16;04;2;00;1;Tracze;0827350;0827277;2025-01-01
12;16;04;2;00;1;Kanada;0827403;0827389;2025-01-01
12;16;04;2;00;1;Podlesie;0827426;0827389;2025-01-01
12;10;09;2;00;1;Zagrody Wyżne;0446492;0445742;2025-01-01
12;10;09;2;00;1;Zarębek;0446500;0445742;2025-01-01
12;11;09;2;00;1;Za Rzeką;0457120;0457082;2025-01-01
12;04;05;2;00;1;Wielkie Błonie;0825249;0825210;2025-01-01
12;04;05;2;00;1;Zakącie;0825261;0825210;2025-01-01
12;19;05;5;00;1;Janaszki;0341511;0341505;2025-01-01
12;19;04;5;00;1;Błonia;0328841;0328835;2025-01-01
12;19;04;5;00;1;Podlas;0328924;0328835;2025-01-01
12;19;04;5;00;1;Pustki;0328947;0328835;2025-01-01
12;19;04;5;00;1;Dąbrowa;0329059;0329020;2025-01-01
12;18;10;2;00;1;Kanada;0075890;0075877;2025-01-01
12;18;10;2;00;1;Ochoc;0075920;0075877;2025-01-01
12;19;01;2;00;1;Bukowiec;0314885;0314879;2025-01-01
12;13;06;2;00;1;Podlesie;0064000;0063940;2025-01-01
12;08;02;2;00;1;Korea;0319612;0319606;2025-01-01
12;15;05;2;00;1;Budkówka;0432188;0432159;2025-01-01
12;15;05;2;00;1;Chudówka;0432202;0432159;2025-01-01
12;15;05;2;00;1;Dwór;0432248;0432159;2025-01-01
12;15;05;2;00;1;Dybówka;0432254;0432159;2025-01-01
12;06;10;5;00;1;Marianów;0334132;0334103;2025-01-01
12;18;02;2;00;1;Podlesie;0047792;0047711;2025-01-01
12;16;16;2;00;1;Nowy Świat;0832605;0832568;2025-01-01
12;16;16;2;00;1;Nadole Północne;0832373;0832338;2025-01-01
12;16;16;2;00;1;Wola;0832479;0832433;2025-01-01
12;06;09;2;00;1;Krzywica;0327066;0327014;2025-01-01
12;13;08;2;00;1;Dominówka;0065324;0065293;2025-01-01
12;13;08;2;00;1;Góra;0065548;0065519;2025-01-01
12;13;08;2;00;1;Nawsie;0065554;0065519;2025-01-01
12;15;06;5;00;1;Pustki;0061310;0061208;2025-01-01
12;15;06;5;00;1;Syce Górne;0061349;0061208;2025-01-01
12;15;06;5;00;1;Sycowa;0061355;0061208;2025-01-01
12;13;09;5;00;1;Łysa Góra;0076664;0076641;2025-01-01
12;18;02;2;00;1;Na Ziemniaczysku;0048350;0048320;2025-01-01
12;18;02;2;00;1;Dół;0047326;0047310;2025-01-01
12;13;05;2;00;1;Potok;0063472;0063414;2025-01-01
12;15;03;2;00;1;U Pająka;0049331;0048981;2025-01-01
12;15;03;2;00;1;U Pawlika;0049348;0048981;2025-01-01
12;15;03;2;00;1;U Rajdochy;0049354;0048981;2025-01-01
12;15;03;2;00;1;U Stachury;0049383;0048981;2025-01-01
12;15;03;2;00;1;U Szczepana;0049408;0048981;2025-01-01
12;15;03;2;00;1;Firkówka;0049526;0049466;2025-01-01
12;16;03;2;00;1;Pniaki;0822558;0822498;2025-01-01
12;16;03;2;00;1;Wyręby;0822601;0822498;2025-01-01
12;19;04;5;00;1;Ogrody;0328798;0328781;2025-01-01
12;19;04;5;00;1;Ulica;0328806;0328781;2025-01-01
12;15;03;2;00;1;Morągówka;0050015;0049897;2025-01-01
12;15;03;2;00;1;U Maliny;0049992;0049897;2025-01-01
12;15;03;2;00;1;Zającówka;0050140;0049897;2025-01-01
12;15;03;2;00;1;Łyszczarzówka;0050311;0050179;2025-01-01
12;17;04;2;00;1;Budzówka;0468460;0468447;2025-01-01
12;14;05;5;00;1;Wołów;0332251;0332200;2025-01-01
12;19;05;5;00;1;Nawsie;0341190;0341155;2025-01-01
12;15;05;2;00;1;Szewcowa;0431645;0431438;2025-01-01
12;15;05;2;00;1;Dudkówka;0431823;0431728;2025-01-01
12;15;06;5;00;1;Kulawówka;0061645;0061480;2025-01-01
12;15;06;5;00;1;Rusinówka;0061875;0061480;2025-01-01
12;15;06;5;00;1;Satławówka;0061935;0061480;2025-01-01
12;15;06;5;00;1;Szczurkówka;0061964;0061480;2025-01-01
12;15;05;2;00;1;Lachowa;0431266;0431007;2025-01-01
12;15;05;2;00;1;Lawrowa;0431272;0431007;2025-01-01
12;17;03;2;00;1;Sołtystwo;0418573;0418567;2025-01-01
12;17;03;2;00;1;Zagóra;0418580;0418567;2025-01-01
12;17;03;2;00;1;Tomalowie;0418685;0418596;2025-01-01
12;19;03;2;00;1;Diabłówka;0322057;0322040;2025-01-01
12;18;09;5;00;1;Leszczyna;0073789;0073750;2025-01-01
12;12;07;5;00;1;Kamionki;0224917;0224892;2025-01-01
12;08;03;2;00;1;Podleśna;0245210;0245173;2025-01-01
12;10;16;5;00;1;Za Ugory;0465880;0465816;2025-01-01
12;10;05;2;00;1;Za Potokiem;0435620;0435413;2025-01-01
12;11;06;2;00;1;Niwki;0436980;0436743;2025-01-01
12;12;07;5;00;1;Kolonia Kąpielowska;0224449;0224432;2025-01-01
12;15;05;2;00;1;Jagusiowa;0431183;0431007;2025-01-01
12;15;05;2;00;1;Jasionkowa;0431208;0431007;2025-01-01
12;15;05;2;00;1;Knapikowa;0431214;0431007;2025-01-01
12;16;09;2;00;1;Koniec;0833190;0833148;2025-01-01
12;18;05;2;00;1;Suszyca;0062811;0062700;2025-01-01
12;16;09;2;00;1;Połcze Drugie;0833250;0833148;2025-01-01
12;16;09;2;00;1;Połcze Pierwsze;0833266;0833148;2025-01-01
12;19;05;5;00;1;Mogiłki;0341126;0341110;2025-01-01
12;13;06;2;00;1;Zalesie;0064098;0064081;2025-01-01
12;18;09;5;00;1;Filipówka;0073766;0073750;2025-01-01
12;07;10;2;00;1;Zające;0456183;0455893;2025-01-01
12;07;07;2;00;1;Pod Rębiskiem;0439291;0439196;2025-01-01
12;06;11;5;00;1;Przy Dzwonnicy;0335338;0335309;2025-01-01
12;06;11;5;00;1;Przy Wale;0335344;0335309;2025-01-01
12;06;11;5;00;1;Skotnia;0335380;0335309;2025-01-01
12;06;11;5;00;1;Wyszczyczek;0335433;0335396;2025-01-01
12;06;11;5;00;1;Trzebol;0335597;0335545;2025-01-01
12;06;11;5;00;1;Zawalina;0335611;0335545;2025-01-01
12;01;08;2;00;1;Pachówka;0839352;0839317;2025-01-01
12;01;08;2;00;1;Srokówka;0839375;0839317;2025-01-01
12;01;09;2;00;1;Podlas;0838424;0838393;2025-01-01
12;07;09;2;00;1;Ludwy;0454149;0453925;2025-01-01
12;07;09;2;00;1;Staniki;0454250;0453925;2025-01-01
12;07;09;2;00;1;Stróziki;0454267;0453925;2025-01-01
12;05;05;2;00;1;Góra;0355855;0355849;2025-01-01
12;07;09;2;00;1;Marczaki;0452587;0452386;2025-01-01
12;16;04;2;00;1;Zadziele;0826800;0826711;2025-01-01
12;16;04;2;00;1;Na Granicy;0826958;0826912;2025-01-01
12;19;04;5;00;1;Na Grobli;0328628;0328605;2025-01-01
12;19;04;5;00;1;Pode Dworem;0328640;0328605;2025-01-01
12;19;04;5;00;1;Ogrody;0328730;0328686;2025-01-01
12;19;04;5;00;1;Podstawie;0328752;0328686;2025-01-01
12;09;04;2;00;1;Obajtki;0330364;0329898;2025-01-01
12;10;04;2;00;1;Działek;0426963;0426897;2025-01-01
12;08;06;2;00;1;Laski Górne;0264176;0264130;2025-01-01
12;09;05;2;00;1;Sosnowa;0333144;0333090;2025-01-01
12;09;05;2;00;1;Wolica;0333150;0333090;2025-01-01
12;02;03;5;00;1;Piaski;0817149;0817095;2025-01-01
12;02;03;5;00;1;Równia;0817161;0817095;2025-01-01
12;11;05;2;00;1;Bosakowa;0429619;0429602;2025-01-01
12;15;07;2;00;1;Magiery;0070006;0069575;2025-01-01
12;10;09;2;00;1;Wyrobiska;0444010;0443476;2025-01-01
12;10;09;2;00;1;Obłazy;0444211;0444139;2025-01-01
12;11;11;2;00;1;Wszołówka;0462580;0462249;2025-01-01
12;11;11;2;00;1;Buksówka;0462657;0462611;2025-01-01
12;09;02;2;00;1;Witkówka;0441537;0441247;2025-01-01
12;19;02;2;00;1;Cieniawa;0317837;0317820;2025-01-01
12;19;02;2;00;1;Podlesie;0317850;0317820;2025-01-01
12;19;04;5;00;1;Mała Wieś;0329266;0329208;2025-01-01
12;19;04;5;00;1;Psarka;0329289;0329208;2025-01-01
12;17;02;2;00;1;Wójcizna;0417556;0417496;2025-01-01
12;16;10;5;00;1;Mogiła;0834120;0834099;2025-01-01
12;16;10;5;00;1;Błonie;0834350;0834343;2025-01-01
12;16;10;5;00;1;Granice;0834372;0834343;2025-01-01
12;16;10;5;00;1;Podkościele;0834389;0834343;2025-01-01
12;15;06;5;00;1;Czajowa;0060031;0059967;2025-01-01
12;15;06;5;00;1;Dudrakówka;0060048;0059967;2025-01-01
12;15;06;5;00;1;Koskowa;0060060;0059967;2025-01-01
12;18;07;2;00;1;Mostki;0070880;0070839;2025-01-01
12;01;04;2;00;1;Łęg;0821903;0821866;2025-01-01
12;01;04;2;00;1;Szeroka Wieś;0821932;0821866;2025-01-01
12;01;04;2;00;1;Gliniki;0821984;0821978;2025-01-01
12;01;04;2;00;1;Na Jazie;0822009;0821978;2025-01-01
12;01;04;2;00;1;Osiedle Słoneczne;0822021;0821978;2025-01-01
12;01;04;2;00;1;Przedmieście;0822050;0821978;2025-01-01
12;01;04;2;00;1;Dominiczna Góra;0822110;0822080;2025-01-01
12;18;07;2;00;1;Dół;0071069;0071052;2025-01-01
12;18;07;2;00;1;Nad Dworem;0071112;0071052;2025-01-01
12;18;07;2;00;1;Podgrobel;0071164;0071052;2025-01-01
12;12;06;2;00;1;Jangrot Poduchowny;0339603;0339589;2025-01-01
12;16;09;2;00;1;Podgórze;0833450;0833415;2025-01-01
12;19;01;2;00;1;Wielopole;0315198;0315175;2025-01-01
12;19;05;5;00;1;Zwólka;0341557;0341505;2025-01-01
12;19;02;2;00;1;Folwark;0317790;0317783;2025-01-01
12;19;01;2;00;1;Podryje;0315436;0315420;2025-01-01
12;19;02;2;00;1;Gaj;0317748;0317702;2025-01-01
12;16;09;2;00;1;Jałowce;0833496;0833473;2025-01-01
12;19;05;5;00;1;Kaźmierz;0341586;0341563;2025-01-01
12;19;05;5;00;1;Lasowisko;0341592;0341563;2025-01-01
12;16;14;5;00;1;Załawcze;0837407;0837376;2025-01-01
12;16;14;5;00;1;Podgórze;0837519;0837494;2025-01-01
12;16;14;5;00;1;Mieścisko;0837502;0837494;2025-01-01
12;15;03;2;00;1;Moskalówka Górna;0050357;0050179;2025-01-01
12;16;14;5;00;1;Dębina;0836454;0836448;2025-01-01
12;15;03;2;00;1;Natanówka;0050363;0050179;2025-01-01
12;16;14;5;00;1;Kąty;0836477;0836448;2025-01-01
12;15;03;2;00;1;Noculówka;0050370;0050179;2025-01-01
12;16;14;5;00;1;Łęg;0836589;0836566;2025-01-01
12;13;02;5;00;1;Nawsie;0213240;0213227;2025-01-01
12;16;14;5;00;1;Piekło;0836709;0836626;2025-01-01
12;16;09;2;00;1;Debry;0833332;0833303;2025-01-01
12;16;14;5;00;1;Kąty;0836750;0836744;2025-01-01
12;16;09;2;00;1;Dół;0833349;0833303;2025-01-01
12;16;14;5;00;1;Lusławice Małe;0836840;0836833;2025-01-01
12;16;09;2;00;1;Buczyna;0833421;0833415;2025-01-01
12;16;14;5;00;1;Magiel;0836862;0836833;2025-01-01
12;18;01;5;00;1;Opusta;0992094;0045089;2025-01-01
12;18;03;5;00;1;Granice;0057046;0057023;2025-01-01
12;16;09;2;00;1;Żabno;0833295;0833148;2025-01-01
12;10;09;2;00;1;Długa Łąka;0446687;0446641;2025-01-01
12;10;09;2;00;1;Janeczki;0446724;0446641;2025-01-01
12;18;09;5;00;1;Dział;0074932;0074910;2025-01-01
12;18;09;5;00;1;W Lesie;0075015;0074910;2025-01-01
12;18;10;2;00;1;Pod Sośliną;0075392;0075311;2025-01-01
12;18;10;2;00;1;Szafrańszczyzna;0075430;0075311;2025-01-01
12;19;02;2;00;1;Resztówka;0318877;0318794;2025-01-01
12;18;03;5;00;1;Drobóż;0056791;0056779;2025-01-01
12;18;03;5;00;1;Wał;0056897;0056779;2025-01-01
12;16;10;5;00;1;Zabiele;0834509;0834395;2025-01-01
12;14;04;2;00;1;Dwór;0259488;0259471;2025-01-01
12;14;04;2;00;1;Kolonia Nadzowska;0259554;0259531;2025-01-01
12;14;04;2;00;1;Wzorek;0259583;0259531;2025-01-01
12;14;04;2;00;1;Wnuków;0259650;0259614;2025-01-01
12;14;04;2;00;1;Rynek;0259726;0259672;2025-01-01
12;14;04;2;00;1;Samorządka;0259436;0259413;2025-01-01
12;14;04;2;00;1;Zosin;0259442;0259413;2025-01-01
12;12;07;5;00;1;Pod Chliną;0224142;0224076;2025-01-01
12;16;09;2;00;1;Kolonia;0833094;0833088;2025-01-01
12;18;03;5;00;1;Krupinówka;0056420;0056348;2025-01-01
12;18;03;5;00;1;Pierwsza Solca;0056561;0056503;2025-01-01
12;18;03;5;00;1;Na Końcu;0056696;0056667;2025-01-01
12;18;03;5;00;1;Pasieka;0056740;0056733;2025-01-01
12;16;04;2;00;1;Lubcza;0826674;0826600;2025-01-01
12;15;09;2;00;1;Zadorówka;0079131;0079065;2025-01-01
